CD_CONTRATO_VENDA,CD_PLANO,DT_SUSPENSAO,DT_EXCLUSAO,FG_FATURA_INTERNACAO,CD_PESSOA_EMPRESA,CD_UNIMED,DT_INI_VIGENCIA,CD_TAB_PRECO,CD_CATEG,FG_EXIBE_PESQ_MANUAL,FG_BENEF_CARTAO_UNICO,FG_ENVIA_DADOS_ANS,TP_ACOMOD_INTERN_PADRAO,DT_ADAPTACAO,FG_PLAC,CD_CONTRATANTE_AGRUPADOR,NM_CONTRATANTE_AGRUPADOR,DS_CONVENIO,DS_MOTIVO_SUSP_UN,IND_CO_PARTICIPACAO,TP_REMISSAO,ID_ORIGEM
1647925171323001,1647925D7,,,N,428492,164,30/05/2007,4658,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,7329
1647926161609001,16479268C,,,N,428152,164,12/06/2008,4662,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,7365
1647927161335001,1647927C7,,,N,428046,164,06/07/2007,4686,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,7408
1647927170099001,1647927D3,,,N,445508,164,25/07/2003,4688,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,7424
1647927171337001,1647927D7,,,N,428494,164,05/07/2007,4692,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,7440
1647928170138001,1647928D3,,,N,428237,164,12/08/2003,4703,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,7470
1647929160172001,1647929C3,,,N,427723,164,05/09/2003,4715,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,7494
1647930161220001,1647930C6,,,N,491657,164,19/10/2006,4730,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,7525
1647930170190001,1647930D3,,,N,428259,164,20/10/2003,4732,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,7542
1647932160221001,1647932C3,,,N,427741,164,13/12/2003,4750,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,7593
1647932161038001,1647932D5,,,N,427972,164,01/12/2005,4757,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,7604
1646134001,1646134H,,,N,426289,164,01/01/1980,5605,,S,S,S,01,,N,6134,MEDCOOP/FUNCION.,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,0,0,9252
1646134005,1646134V,,,N,426289,164,01/01/1980,5610,,S,S,S,02,,N,6134,MEDCOOP/FUNCION.,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,0,0,9252
1642354001,1642354D8,,,N,430226,164,23/07/2008,5551,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10271
1647929161696001,1647929C8,,,N,484312,164,30/09/2008,5643,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10318
1647931171730001,1647921AP,,,N,437005,164,13/11/2008,5661,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10402
1647932161758001,1647921EN,,,N,445717,164,01/12/2008,5662,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10446
1642363001,455753071,,,N,524383,164,20/12/2008,6985,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10471
1647921161777001,1647921EN,,,N,509488,164,01/01/2009,5662,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10482
1647922171799001,1647921AP,,,N,486611,164,04/02/2009,5661,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10523
1647922161811001,1647921EN,,,N,443459,164,16/02/2009,5662,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10537
1647924171853001,1647921AP,,,N,468770,164,01/04/2009,5661,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10580
1642396001,455804079,,,N,740318,164,15/04/2009,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10606
1642364001,455753071,,,N,427115,164,13/05/2009,6985,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10631
1643002000005001,1643002C8,,,N,537137,164,03/06/2009,1421,,S,S,S,02,,N,1643001,ADESAO NAO PATROC.,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10658
1647927161954001,1647921EN,,,N,538662,164,29/06/2009,5662,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10689
1647927161883001,1647921EN,,,N,539451,164,09/07/2009,5662,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10706
1647928171987001,1647921AP,,,N,443459,164,14/08/2009,5661,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10745
1647928162004001,1647921EN,,,N,429035,164,21/08/2009,5662,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10765
1647930172043001,1647921AP,,,N,445713,164,01/10/2009,5661,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10812
1647931162071001,1647921EN,,,N,431460,164,01/11/2009,5662,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10853
1642431001,455804079,,,N,548170,164,04/12/2009,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10918
1642433001,455804079,,,N,549724,164,19/12/2009,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10935
1642435001,455753071,,,N,552536,164,02/02/2010,6985,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,10974
1647953192221001,1647951AM,,,N,555865,164,23/03/2010,5663,,S,S,S,00,,N,1647951,AMBULAT CO-PARTIC,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11034
1647925162276001,1647921EN10,,,N,499660,164,10/05/2010,6172,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11097
1647925162283001,1647921EN10,,,N,559976,164,11/05/2010,6172,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11108
1647926162312001,1647921EN10,,,N,561342,164,10/06/2010,6172,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11137
1642444001,455804079,,,N,562949,164,15/07/2010,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11192
1647959192426001,1647951AM10,,,N,564485,164,01/09/2010,6170,,S,S,S,00,,N,1647951,AMBULAT CO-PARTIC,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11264
1647929162443001,1647921EN10,,,N,486440,164,19/09/2010,6172,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11286
1647930172482001,1647921AP10,,,N,457714,164,01/10/2010,6173,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11323
1647931162525001,1647921EN10,,,N,567081,164,04/11/2010,6172,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11369
1642464001,455753071,,,N,568141,164,18/11/2010,6985,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11394
1647962192580001,1647951AM10,,,N,471796,164,09/12/2010,6170,,S,S,S,00,,N,1647951,AMBULAT CO-PARTIC,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11434
1642472001,455804079,,,N,569997,164,20/12/2010,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11456
1642473001,455804079,,,N,570906,164,10/01/2011,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11490
1647921172647001,1647921AP10,,,N,571342,164,20/01/2011,6173,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11507
1642477001,455804079,,,N,571515,164,01/02/2011,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11531
1647922162673001,1647921EN10,,,N,449068,164,01/02/2011,6172,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11538
1647922172677001,1647921AP10,,,N,430317,164,01/02/2011,6173,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11545
1642486001,455804079,,,N,572185,164,11/02/2011,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11564
1647923162706001,1647921EN10,,,N,572948,164,01/03/2011,6172,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11587
1642494001,455804079,,,N,573090,164,01/03/2011,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11598
1642496001,455804079,,,N,573454,164,01/03/2011,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11613
1642309001,455804079,,,N,573988,164,15/03/2011,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11632
1642319001,455753071,,,N,567088,164,01/04/2011,6985,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11659
1647924172774001,1647921AP10,,,N,447874,164,04/04/2011,6173,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11668
1647924172789001,1647921AP10,,,N,500823,164,19/04/2011,6173,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11688
1642338001,455804079,,,N,429445,164,01/05/2011,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11708
1647925162803001,1647921EN10,,,N,575636,164,01/05/2011,6172,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11722
1642345001,455804079,,,N,576643,164,16/05/2011,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11734
1642383001,455804079,,,N,576952,164,19/05/2011,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11747
1647926172834001,1647921AP10,,,N,577122,164,01/06/2011,6173,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11759
1642390001,455804079,,,N,577304,164,01/06/2011,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11768
1642399001,455804079,,,N,577613,164,09/06/2011,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11794
1647926172870001,1647921AP10,,,N,469912,164,09/06/2011,6173,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11808
1642212001,455753071,,,N,578296,164,16/06/2011,6985,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11818
1647927162908001,1647921ENCF1,,,N,488908,164,01/07/2011,6732,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11847
1647927162928001,1647921EN10,,,N,579076,164,06/07/2011,6172,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11860
1642224001,455804079,,,N,579713,164,18/07/2011,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11893
1647928162964001,1647921EN10,,,N,580206,164,02/08/2011,6172,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11912
1647958192985001,1647951AM10,,,N,581071,164,17/08/2011,6170,,S,S,S,00,,N,1647951,AMBULAT CO-PARTIC,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11937
1647928172997001,1647921AP10,,,N,581411,164,23/08/2011,6173,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11950
1647929173001001,1647921AP10,,,N,581717,164,01/09/2011,6173,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11957
1647929173016001,1647921AP10,,,N,582486,164,13/09/2011,6173,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,11974
1647930173036001,1647921AP10,,,N,583036,164,01/10/2011,6173,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,12001
1642268001,455804079,,,N,583837,164,10/10/2011,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,12021
1642277001,455753071,,,N,584420,164,01/11/2011,6985,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,12049
1647931173091001,442760032,,,N,486969,164,19/11/2011,6797,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,12069
1647932174012001,442760032,,,N,586278,164,09/12/2011,6797,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,12099
1642604001,455804079,,,N,586471,164,13/12/2011,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,12108
1647921164055001,442759039,,,N,587092,164,03/01/2012,6795,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,12130
1647921174042001,442760032,,,N,440491,164,10/01/2012,6797,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,12136
1642611001,455804079,,,N,587917,164,18/01/2012,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,12151
1647922174063001,442760032,,,N,445348,164,01/02/2012,6797,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,12167
1647922164078001,442759039,,,N,589324,164,13/02/2012,6795,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,12183
1647923164095001,442759039,,,N,589950,164,01/03/2012,6795,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,12204
1642622001,455753071,,,N,429327,164,09/03/2012,6985,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,12224
1647923174126001,442760032,,,N,429674,164,19/03/2012,6797,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,12240
1647924174140001,442760032,,,N,490321,164,01/04/2012,6797,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,12259
1647924164149001,442759039,,,N,592442,164,02/04/2012,6795,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,12269
1642633001,455804079,,,N,593005,164,17/04/2012,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,12291
1647955194185001,450096042,,,N,463081,164,04/05/2012,7043,,S,S,S,00,,N,1647951,AMBULAT CO-PARTIC,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,12314
1647925174201001,442760032,,,N,594095,164,07/05/2012,6797,,S,S,S,01,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,12332
1642639001,455804079,,,N,430553,164,14/05/2012,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,12336
1642640001,455804079,,,N,427101,164,15/05/2012,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,12344
1647925164225001,442759039,,,N,443488,164,22/05/2012,6795,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,12364
1647926164245001,442759039,,,N,499709,164,01/06/2012,6795,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,12386
1647926164260001,442759039,,,N,596289,164,15/06/2012,6795,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,12401
1642645001,455753071,,,N,596343,164,08/06/2012,6985,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,12407
1647927164279001,442759039,,,N,438263,164,01/07/2012,6795,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,12426
1642654001,455804079,,,N,429369,164,10/07/2012,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,12451
1642657001,455804079,,,N,430218,164,10/07/2012,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,12469
1647928164336001,442759039,,,N,598610,164,01/08/2012,6795,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,12495
1642664001,455753071,,,N,599030,164,09/08/2012,6985,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,12511
1642666001,455804079,,,N,599663,164,14/08/2012,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,12536
1642674002,455804079,,,N,599783,164,24/08/2012,13699,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,12546
1642678001,455753071,,,N,600936,164,11/09/2012,6985,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,12584
1642682001,455753071,,,N,429191,164,17/09/2012,6985,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,12598
1647929164424001,442759039,,,N,601187,164,18/09/2012,6795,,S,S,S,02,,N,1647921,ARAXAPART ESTADUAL,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,12610
1640036001,1640036B,,,N,429354,164,12/05/2006,4858,,S,S,S,01,,N,31,CUSTO OPERACIONAL  A.F.C.B.M,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,0,0,5203
1640163003,469384131,,,N,428570,164,03/11/1993,8955,,S,S,S,00,,N,35,CUSTO OPERACIONAL COPASA,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,0,0,5260
1640163007,490715219,,,N,428570,164,03/11/1993,8955,,S,S,S,01,,N,35,CUSTO OPERACIONAL COPASA,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,0,0,5260
1640990002,164099061,,,N,426603,164,01/05/1992,5338,,S,S,S,01,,N,93,CUSTO OPERAC PEA,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,0,0,5482
1641008001,1641008K,,,N,427101,164,20/07/1995,7468,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,0,0,5491
1641010001,1641010K,,,N,427103,164,27/08/1996,5410,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,0,0,5493
1641213001,1641213C4,,,N,427204,164,19/08/2004,5451,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,5519
1642219001,1642219D4,,,N,429155,164,15/07/2004,5489,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,5548
1642296001,1642296D7,,,N,429194,164,29/03/2007,5524,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,5583
1642324001,1642324C8,,,N,427104,164,01/02/2008,5540,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,5600
1643101200242001,164310145,,,N,428858,164,26/01/2000,1423,,S,S,S,01,,N,1643101,UNIARAXA REG 1,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,0,0,5631
1643107200029001,164310745,,,N,428781,164,05/07/1999,1558,,S,S,S,01,,N,1643101,UNIARAXA REG 1,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,0,0,5644
1643108100107001,164310843,,,N,426903,164,30/08/1999,1577,,S,S,S,02,,N,1643101,UNIARAXA REG 1,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,0,0,5655
1643110100150001,164311043,,,N,426911,164,07/10/1999,1617,,S,S,S,02,,N,1643101,UNIARAXA REG 1,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,0,0,5666
1643110200169001,164311045,,,N,428827,164,20/10/1999,1618,,S,S,S,01,,N,1643101,UNIARAXA REG 1,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,0,0,5676
1643112200210001,164311245,,,N,428846,164,13/12/1999,1670,,S,S,S,01,,N,1643101,UNIARAXA REG 1,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,0,0,5687
1643402100249001,164340243,,,N,426940,164,08/02/2000,1713,,S,S,S,02,,N,1643101,UNIARAXA REG 1,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,0,0,5702
1643402200257001,164340245,,,N,428866,164,17/02/2000,1714,,S,S,S,01,,N,1643101,UNIARAXA REG 1,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,0,0,5713
1643404200277001,164340445,,,N,428872,164,04/04/2000,1762,,S,S,S,01,,N,1643101,UNIARAXA REG 1,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,0,0,5736
1643405100302001,164340543,,,N,427478,164,19/05/2000,1785,,S,S,S,02,,N,1643101,UNIARAXA REG 1,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,0,0,5749
