CD_TAB_PRECO;NM_TAB_PRECO;TP_TAB_PRECO;ID_ORIGEM
50000000029;FALTA DESCRIÇÃO - Central;3;
50000000030;FALTA DESCRIÇÃO - Central;3;
50000000333;FALTA DESCRIÇÃO - Central;3;
50000000010;15 - Central;3;
50000000015;FALTA DESCRIÇÃO - Central;3;
50000000006;FALTA DESCRIÇÃO - Central;3;
50000000011;FALTA DESCRIÇÃO - Central;3;
50000000017;FALTA DESCRIÇÃO - Central;3;
50000000019;FALTA DESCRIÇÃO - Central;3;
50000000337;HOSP. SÃO BRAZ 8,89% ABRIL/07 - Central;3;
50000000323;HOSP. SÃO FCO REAJ. 4,9% 2007 - Central;3;
50000000429;HOSP.SÃO ROQUE 40046 4,9% 2007 - Central;3;
50003002001;FUSAVI - FUND. DE SAÚDE - Central;3;
50003006001;HOSP. DIVERSOS ALTO VALE 2 - Central;3;
50000262003;HOSPITAL SANTO ANTONIO - Central;3;
50000263001;HOSP. BEATRIZ RAMOS - Central;3;
50000265002;HOSP. VILA ITOUPAVA - Central;3;
50002273001;ASSOC. HOSP. LENOIR VARGAS - Central;3;
50002203001;SEC. DE ESTADO DE SAÚDE UD.221 - Central;3;
50002204001;HOSP. UNIMED LAGES 2 - Central;3;
50002205001;HOSP. UNIMED LAGES 3 - Central;3;
50000260007;HOSP UNIMED VILA NOVA UD.26 - Central;3;
50000260011;CEN. PED. VALE DO ITAJAÍ UD.26 - Central;3;
50000000339;HOSP. MAT. JARAGUÁ UD. JARAGUÁ - Central;3;
50000000338;HOSP. SÃO JOSÉ UD. JARAGUÁ - Central;3;
50000262001;HOSP. SANTA CATARINA - Central;3;
50002213001;SOCIMED - Central;3;
50002272001;HOSP. UNIMED CHAPECÓ - Central;3;
50003004001;HOSP. M. AUX. E BOM JESUS - Central;3;
50003004002;HOSP. MIGUEL COUTO IBIRAMA - Central;3;
50003005001;HOSP. DIVERSOS ALTO VALE - Central;3;
50003004003;HOSP. SAMÁRIA UD 300 - Central;3;
50000250026;CLÍNICA JANE - Central;3;
50000250029;GERON CLÍNICA MÉDICA - Central;3;
50002214001;FUND MÉD SOC RURAL RIO FORTUNA - Central;3;
50002214002;HOSPITAIS UD. TUBARÃO 2 - Central;3;
50002214003;EMIR SERV. MÉDICOS - Central;3;
50002210001;CLÍNICA PRO VIDA - Central;3;
50002422001;MAT. SANTA LUIZA - Central;3;
50002422002;HOSPITAL DO CORAÇÃO - Central;3;
50002422003;HOSP. MARIETA KONDER - Central;3;
50002423001;HOSP. UNIVERSITÁRIO - Central;3;
50002204002;HOSP BERMIRO SAG. E OUTROS - Central;3;
50000260012;HOSP UNIMED INTERMED UD. 26 - Central;3;
50002203003;HOSP. INF. SEARA DO BEM UD.220 - Central;3;
50002203004;SOC.MÃE HOSP N.S.PRAZERES U220 - Central;3;
50003006002;DIVERSOS HOSPITAIS UD.300 - Central;3;
50003313001;HOSP EVANG. MAT.CONSUL CARLOS - Central;3;
50003313002;HOSP. AZAMBUJA ARQUIDIOCESANO - Central;3;
50001486003;HOSP. MARAN WATTE ACOSTA - Central;3;
50000260021;HOSP. DE OLHOS FREITAG UD.26 - Central;3;
50000260053;DIGEST  UD.26 - Central;3;
50000000307;HOSP. APMI/N.S. APARECIDA 5% - Central;3;
50002074001;FUND HOSP. RIO NEGRINHO E IEAS - Central;3;
50002073001;SOC. MÃE DIVINA PROVIDENCIA - Central;3;
50002070001;CLÍNICA DA VISÃO HADDAD - Central;3;
50002070003;CEMOX - CENTRO MED. OXFORD - Central;3;
50002070005;CLÍNICA RIM & VIDA S/C LTDA - Central;3;
50001484001;HOSP. VITORIA MISSEN - Central;3;
50001484002;HOSP. DIVERSOS EXTREMO OESTE - Central;3;
50001484003;HOSPITAL SANTO ANTONIO - Central;3;
50001484004;SOC. HOSP. ITAPIRANGA - Central;3;
50001485001;HOSP. REG. DE PALMITOS - Central;3;
50001486001;HOSP. DIV. II EXTREMO OESTE - Central;3;
50001486002;HOSP. DIV. III EXTREMO OESTE - Central;3;
50000260004;BLUMENAU - INST. ORTOP. IOT - Central;3;
50001486004;HOSP SANTA RITA CÁSSIA UD.148 - Central;3;
50000260013;HOSP UNIMED - TIMBÓ  UD. 26 - Central;3;
50002203002;HOSP. CAR. N.S. PRAZERES UD220 - Central;3;
50000265003;HOSP. NSSA SRA PERP SOC UD.026 - Central;3;
50002204003;HOSP. FREI ROGÉRIO UD.220 - Central;3;
50000000607;SOC. HOSP. BOM JESUS UD. 635 - Central;3;
50002070009;CONSULTORIO UNIMED UD 207 - Central;3;
50002070010;CONSULTORIO UNIMED RN UD207 - Central;3;
50002200001;CENTRO HEMOD PLAN CAT UD.220 - Central;3;
50002214005;HOSPITAL SANTA TERESINHA UD221 - Central;3;
60000000014;FALTA DESCRIÇÃO - Usina;3;
60000000027;FALTA DESCRIÇÃO - Usina;3;
60000000028;FALTA DESCRIÇÃO - Usina;3;
60000000291;FALTA DESCRIÇÃO - Usina;3;
60000000012;13 - Usina;3;
60000000013;FALTA DESCRIÇÃO - Usina;3;
60000000026;FALTA DESCRIÇÃO - Usina;3;
60000000024;FALTA DESCRIÇÃO - Usina;3;
60000000033;FALTA DESCRIÇÃO - Usina;3;
60000000020;FALTA DESCRIÇÃO - Usina;3;
60000000031;FALTA DESCRIÇÃO - Usina;3;
60000000032;FALTA DESCRIÇÃO - Usina;3;
60000000016;FALTA DESCRIÇÃO - Usina;3;
60000000023;FALTA DESCRIÇÃO - Usina;3;
60000000022;FALTA DESCRIÇÃO - Usina;3;
60000000025;FALTA DESCRIÇÃO - Usina;3;
60000000029;FALTA DESCRIÇÃO - Usina;3;
60000000030;FALTA DESCRIÇÃO - Usina;3;
60000000010;15 - Usina;3;
60000000015;FALTA DESCRIÇÃO - Usina;3;
60000000011;FALTA DESCRIÇÃO - Usina;3;
60000000017;FALTA DESCRIÇÃO - Usina;3;
60000000019;FALTA DESCRIÇÃO - Usina;3;
60003002001;FUSAVI - FUND. DE SAÚDE - Usina;3;
60003006001;HOSP. DIVERSOS ALTO VALE 2 - Usina;3;
60000263001;HOSP. BEATRIZ RAMOS - Usina;3;
60000265002;HOSP. VILA ITOUPAVA - Usina;3;
60002203001;SEC. DE ESTADO DE SAÚDE UD.221 - Usina;3;
60002204001;HOSP. UNIMED LAGES 2 - Usina;3;
60002205001;HOSP. UNIMED LAGES 3 - Usina;3;
60003004001;HOSP. M. AUX. E BOM JESUS - Usina;3;
60003005001;HOSP. DIVERSOS ALTO VALE - Usina;3;
60003004003;HOSP. SAMÁRIA UD 300 - Usina;3;
60002213002;HOSP. N. SENHORA CONCEIÇÃO - Usina;3;
60002204002;HOSP BERMIRO SAG. E OUTROS - Usina;3;
60002203003;HOSP. INF. SEARA DO BEM UD.220 - Usina;3;
60002203004;SOC.MÃE HOSP N.S.PRAZERES U220 - Usina;3;
60003006002;DIVERSOS HOSPITAIS UD.300 - Usina;3;
60002070001;CLÍNICA DA VISÃO HADDAD - Usina;3;
60002070003;CEMOX - CENTRO MED. OXFORD - Usina;3;
60002070005;CLÍNICA RIM & VIDA S/C LTDA - Usina;3;
60002203002;HOSP. CAR. N.S. PRAZERES UD220 - Usina;3;
60000265003;HOSP. NSSA SRA PERP SOC UD.026 - Usina;3;
60002204003;HOSP. FREI ROGÉRIO UD.220 - Usina;3;
30000250094;SIANEST SERV INT ANEST UD.25 - NENHUM;3;
30003350007;QRZ ENDOCLÍNICA UD 335 - NENHUM;3;
30003350008;DR SERGIO DE O MONTEIRO UD 335 - NENHUM;3;
30003350009;DR SERGIO LUIZ FADEL - NENHUM;3;
30000000070;ANA CLAUDIA BIERHALS VIEGAS - NENHUM;3;
30000250070;CONDOCLÍNICAS UD.25 - NENHUM;3;
30001980047;NEFROCLÍNICA CRICIÚMA LTDA. - NENHUM;3;
30001980048;CLINICA DE NEFROLOGIA SC - NENHUM;3;
30002420052;DR ADALBERTO C PEREIRA JR 242 - NENHUM;3;
30002420053;CINTIVALI UD LITORAL 242 - NENHUM;3;
30001480003;CDI VISION UD.148 - NENHUM;3;
30001480007;SERV IMAGEM INTEGRADA MED 148 - NENHUM;3;
30002200012;ANIMI UND TRAT. ONCOLOG 220 - NENHUM;3;
40002200012;ANIMI UND TRAT. ONCOLOG 220 - CILINDRO;3;
30002270020;HOSP DIA DE OFTALMOLOGIA 227 - NENHUM;3;
30000000126;COMPLEXO DE SERV UD. UD627 - NENHUM;3;
30000000438;HOSPITAL SÃO ROQUE UD.622 - NENHUM;3;
30000000439;HOSPITAL SAO LUCAS UD 622 - NENHUM;3;
40000000438;HOSPITAL SÃO ROQUE UD.622 - CILINDRO;3;
20000000036;36 - MEDICAMENTOS: BRASINDICE PF + 20% / MATERIAIS: SIMPRO PF INTER.NACIONAL;2;
30002200013;KRAEMER CLINICA E SERVICOS 220 - NENHUM;3;
30002420054;DR LUIZ JOSE DE ALMEIDA FAYAD - NENHUM;3;
30003000039;ASSOCIAÇÃO RENAL VIDA UD.300 - NENHUM;3;
30000260136;DR. LUCIANO ALVES DE OLIVEIRA - NENHUM;3;
30000260137;DR ALEXANDRE DANTAS LOPES - NENHUM;3;
30003354004;SERVILITO JOAÇABA SC UD.335 - NENHUM;3;
30000250079;UNITRAUMA  UD.25 - NENHUM;3;
30000251024;CLIN MED KORMANN S/S UD.25 - NENHUM;3;
30000251037;MAFRA E ANDUJ CLIN MED UD.25 - NENHUM;3;
20000000037;37 - MED: BRAS PMC - 15%, RESTRITO E SOLUÇÕES PF + 21,43%, QUIMIO PF + 18% / MAT: SIMPRO;2;
30000251072;CENTRO MED SAO JOSE UD.25 - NENHUM;3;
30000251089;CENTRO MEDICO SAO JOSE UD25 - NENHUM;3;
30000260138;DR WALTER MAX HEINIG NETO UD26 - NENHUM;3;
30000260139;DR MARCEL S. CASAGRANDE UD.26 - NENHUM;3;
30001980049;DR.GIANCARLO BURIGO UD.198 - NENHUM;3;
30001980050;DR.JOÃO CLAUDIO R.WASNIEWSKI - NENHUM;3;
30001980053;PROCTOCLIN CLIN.MÉDICA UD.198 - NENHUM;3;
30000260140;DR. JOSE LINO GONCALVES UD.26 - NENHUM;3;
30000000341;ALEXANDRE L SCHLABENDORFF - NENHUM;3;
30000000344;ANGELO C. ZANDAVALLI - NENHUM;3;
30000000345;NAO UTILIZAR - NENHUM;3;
30000000346;JOE J. WALTRICK JUNIOR - NENHUM;3;
30000000347;SERGIO KELFILD - NENHUM;3;
20000000038;38 - MED: BRAS PF + 20%, BRAS PMC - 16% / MATERIAIS: SIMPRO PF;2;
20000000039;39 - MEDICAMENTOS: BRASINDICE PF + 38,23% / MATERIAIS: SIMPRO PF;2;
20000000040;40 - MEDICAMENTOS: BRASINDICE PF + 38,23% / MATERIAIS: SIMPRO PF - 25%;2;
30002420055;DR ROBERTO ALMEIDA GUEDES - NENHUM;3;
30000260141;DR ROGERIO TOGNOTTI - NENHUM;3;
30002200014;GERON SERV.MEDICOS LTDA UD.220 - NENHUM;3;
30006350002;CENTRO TRAT DOENÇAS RENAIS - NENHUM;3;
30001980054;DR ANDRÉ SILVESTRI BURATTO 198 - NENHUM;3;
30003000040;CLIN PEDREIRO E MACAHADO UD300 - NENHUM;3;
40003000040;CLIN PEDREIRO E MACAHADO UD300 - CILINDRO;3;
30000000300;HOSPITAL SAO CAMILO 627 - NENHUM;3;
40000000300;HOSPITAL SAO CAMILO 627 - CILINDRO;3;
30000013975;DR. CARLO SERGIO PRAGA CONSLTR - NENHUM;3;
6270627;CLIN- EST/FUND/NAC;1;
30000260143;DR.DANITZA THOMAZI GASSEN UD26 - NENHUM;3;
30002210007;EMIR SERVIÇOS MÉDICOS UD. 221 - NENHUM;3;
30002210019;DR CLAUDIO LUIZ HOFFMANN JR. - NENHUM;3;
30002210020;DR. CARLOS ROBERTO DA SILVA TE - NENHUM;3;
30000260145;CLINICA NEMETZ S/S UD.26 - NENHUM;3;
30000000309;FUND MED SOC RURAL SALTO VELOS - NENHUM;3;
40000000309;FUND MED SOC RURAL SALTO VELOS - CILINDRO;3;
30000000310;JS IMAGEM - NENHUM;3;
30000251090;OPHTALMOLASER S/C (UD.25) - NENHUM;3;
30002200015;DR. RUBIA BATTISTI MARTINS 220 - NENHUM;3;
30006287439;DR CLAUDIO LUIZ OLIVO UD.628 - NENHUM;3;
30000260147;DR. FABIANA S. TROIAN UD.026 - NENHUM;3;
30000260148;DRA. JULIANA T. JANSEN UD.26 - NENHUM;3;
30000000071;HOSP TRAB MED JGUA SUL UD634 - NENHUM;3;
40000000071;HOSP TRAB MED JGUA SUL UD634 - CILINDRO;3;
30000260149;DRA JULIANA F BALTAZAR UD.26 - NENHUM;3;
30000260150;DR ANDRE M C MATTANA UD.26 - NENHUM;3;
40000250005;MAT. CARLOS CORREA - CILINDRO;3;
30000260151;DR SERGIO A. SKROBOT UD.026 - NENHUM;3;
30000260152;DR. CLEBER A. FIORINI UD.026 - NENHUM;3;
20000000042;42 - MED: BRASINDICE PF + 20%, DIETA-CONTRASTE-INSUMO PF/ MAT: TABELA UNIMED;2;
20000000043;43 - MED: BRASINDICE PF + 20%, DIETA-CONTRASTE-INSUMO PF/ MAT: TABELA SIMPRO;2;
30000000445;HOSP NOSSA SENHORA APARECIDA - NENHUM;3;
40000000445;HOSP NOSSA SENHORA APARECIDA - CILINDRO;3;
30000260153;DR FELIPE H. BARBETA UD.026 - NENHUM;3;
30000260154;DR TOBIAS G. TORRES UD.26 - NENHUM;3;
30002200016;DRA VANESSA BRIDI GOMES UD.220 - NENHUM;3;
50000260068;HOSP. DIA DO PULMÃO UD.26 - CENTRAL;3;
30000000093;LABORATORIOS UD 613 TX COLETA - NENHUM;3;
6130920;PREST-LAB-CH_021-NI;1;
40000260012;HOSP UNIMED INTERMED UD. 26 - CILINDRO;3;
30000250121;CLINICA SÃO VICENTE S/S(025) - NENHUM;3;
6280411;LAB - VD/CO;1;
6280429;LAB - EST/FUND/NAC/COOPERAVISU;1;
40000000307;HOSP. APMI/N.S. APARECIDA 5% - CILINDRO;3;
6130904;COOP/PREST-EST-NI;1;
6340611;FISIOTERAPIA- VD/CO;1;
6130903;COOP/PREST-FUND-NI;1;
30002420056;CLIN DERMATO DRA JULIANA LITCH - NENHUM;3;
30000260156;DR FÁBIO LUIZ ARANTE - UD 026 - NENHUM;3;
30002200017;SECRET. ESTADO DE SAUDE UD.220 - NENHUM;3;
40002200017;SECRET. ESTADO DE SAUDE UD.220 - CILINDRO;3;
30000251094;EQUILIBRIUM CLIN.MEDICA SS LTD - NENHUM;3;
30000251095;CORDEIRO PINTO E CIA S/C UD25 - NENHUM;3;
40000250004;HOSP. MAT. CHIQUINHA GALLOTTI - CILINDRO;3;
30002420058;EVERSON FERNANDO MALLUTA - NENHUM;3;
30002420059;DR CHARLES MICHEL OTERO - NENHUM;3;
30002420060;CAMBORIU CARDIO-MEGHA - NENHUM;3;
30000270060;INST. UROLOGIA JOINVILLE - NENHUM;3;
30000051107;NEO DIAGNOSTICO UD. 627 - NENHUM;3;
20000000063;MED: BRASINDICE PF + 18%/ E CONTRASTES PF - MAT: UNIMED;2;
9760611;PREST CLINICA 30680 - VDCO;1;
9760626;PREST CLINICA 30680 - EST/NAC/FUND;1;
30000020069;LAB LAZZAROTTO LTDA - NENHUM;3;
30000020070;SCHELL & SCHELL LTDA - NENHUM;3;
30000020071;LAB ANALIC LTDA - NENHUM;3;
30000020944;IPULABOR LAB AN CLI - NENHUM;3;
30000020948;GENESE AN SIMPLES - NENHUM;3;
30000020962;LAB IRANI CONCORDIA - NENHUM;3;
30000020963;LAB AN LABVITA LTDA - NENHUM;3;
30000020985;LAB VANZ E PEDDE LTDA - NENHUM;3;
30000020992;ALIDA H R FERRAZ - VIDEIRA - NENHUM;3;
30001480017;HOSP MUN DIONISIO CERQUEIRA - NENHUM;3;
30000022594;DR. TIMOTIO - UD.300 - NENHUM;3;
30000010001;HOSPITAL ALIANCA(EVANGELICO) - NENHUM;3;
30000010214;CLÍN UNIMED BRUSQUE - NENHUM;3;
30000030054;HEMOSC FUNDACAO DE APOIO - NENHUM;3;
30000051115;GOLDEN CLINICA - UD 622 - NENHUM;3;
20000000075;75 - MEDICAMENTOS: BRASÍNDICE PMC OU PF + 38,23%/ MATERIAIS: SIMPRO PF + 15%;2;
30000020989;LAB. G PASTEUR UD. 622 - NENHUM;3;
30000040068;HOSP N SENHORA DA PAZ - 335 - NENHUM;3;
30000040074;HOSP SAO ROQUE - UD 335 - NENHUM;3;
30000250058;UNICARDIO SERV. MED. UD.25 - NENHUM;3;
30000250062;CLIN MED. SBISSA SC UD.25 - NENHUM;3;
30000250063;CLIN RAD CAMPINAS LTDA UD.25 - NENHUM;3;
30000250067;CCCP CEN CAT UD.25 - NENHUM;3;
30000250069;LIGA CAT DE COMB CANCER UD.25 - NENHUM;3;
30000250084;CARDIOCENTER CLIN CARD UD.25, - NENHUM;3;
30000250095;CEN DE END DIGESTIVA LA  UD.25 - NENHUM;3;
30000250110;CPS CENTRO DE PROMOÇÃO A SAUDE - NENHUM;3;
30000251002;CLIN DE ARTROSCOPIA S/S UD.25 - NENHUM;3;
30000251008;ORTOPED UD.25 - NENHUM;3;
30000251014;CENTROCOR SÃO JOSÉ UD.25 - NENHUM;3;
30000251022;TIJUCARDIO CLIN MED CARD UD.25 - NENHUM;3;
30000251027;CLIN MED VITA S/A UD.25 - NENHUM;3;
30000251035;SOLARIS ESP INTEGR UD.25 - NENHUM;3;
30000251041;GASTROC BAIA SUL LTDA UD.25 - NENHUM;3;
30000270025;SÃO MARCOS PNEUMOL. UD.027 - NENHUM;3;
30001980036;DRA SILVANA A. DIAS ZARUR 198 - NENHUM;3;
30002070024;DRA. TANIA ANDREA S. DALMOLIN - NENHUM;3;
30002420008;SOS CORAÇÃO UD. 242 - NENHUM;3;
30002423003;DEBORA VALANDRO LONGONI DR.242 - NENHUM;3;
30002423005;LUIS CARLOS LENZ DR UD.242 - NENHUM;3;
30003000001;DR ADEMIR CLAUDINO UD 300 - NENHUM;3;
30003000002;DR AMIR ABU EL HAJE UD 300 - NENHUM;3;
30003000003;DR ANDRÉ M VIEIRA UD 300 - NENHUM;3;
30003000004;DR ANGELO F MARTINS UD 300 - NENHUM;3;
30003000005;DR ANTONIO SCHMITT UD 300 - NENHUM;3;
30003000006;DR ARI ANGELO BENETTI UD 300 - NENHUM;3;
30003000007;DR ARIANO VOGELBACHER UD 300 - NENHUM;3;
30003000008;DR AUGUSTO FEY UD 300 - NENHUM;3;
30003000009;DRA BARBARA J PRETTO UD 300 - NENHUM;3;
30003000010;DRA BIANCA M TREPASSE UD 300 - NENHUM;3;
30003000011;DR CARLOS FELIPE UD 300 - NENHUM;3;
30003000012;DR CELOMAR STRELOW UD 300 - NENHUM;3;
30003000013;DR CLAYTON L M GUIMARAES 300 - NENHUM;3;
30003000014;DR DÉCIO FINARDI UD 300 - NENHUM;3;
30003000015;DR EDO OTTO HAFEMANN UD 300 - NENHUM;3;
30003000016;DR ENIO BACHIO UD 300 - NENHUM;3;
30003000017;DR GERSON CARNIEL VILELA UD300 - NENHUM;3;
30003000018;DR GUIDO GAERTNER UD 300 - NENHUM;3;
30003000019;DR HENRIQUE HEUDTMANN UD 300 - NENHUM;3;
30003000020;DR JAIME STUPP UD 300 - NENHUM;3;
30003000021;DR JULIANO PEREIRA UD 300 - NENHUM;3;
30003000022;DR KLAUS PEPLAU UD 300 - NENHUM;3;
30003000024;DR LUCIO FLAVIO DALRI UD 300 - NENHUM;3;
30003000025;DR MAXIMILIAN P WINNIKOW 300 - NENHUM;3;
30003000026;DR PAULO MANOEL VIEIRA UD 300 - NENHUM;3;
30003000027;DR PAULO RENATO STORCH 300 - NENHUM;3;
30003000028;DRA ROSANE HAFEMANN UD 300 - NENHUM;3;
30003000029;DRA ROSANGELA SILVESTRIN UD300 - NENHUM;3;
30003000030;DRA ROSELI ISABEL ORTIGA 300 - NENHUM;3;
30003000031;DR TAKASHI YAMAOKA UD 300 - NENHUM;3;
30003000032;DR VALMOR HOLETZ UD 300 - NENHUM;3;
30003000034;DRA YARA R MENDES ZANIS UD 300 - NENHUM;3;
30003000036;JARDIM AMÉRICA UD 300 - NENHUM;3;
30003350005;SENDIG UD335 - NENHUM;3;
30026459178;ONCOPETSCAN - UD 26 - NENHUM;3;
40000000003;FALTA DESCRIÇÃO - CILINDRO;3;
40000000021;FALTA DESCRIÇÃO - CILINDRO;3;
40000000037;3 MÉDICOS DA UD. VIDEIRA - CILINDRO;3;
40000000064;CLIN. DE FRAT. CANOINHAS UD611 - CILINDRO;3;
40000000065;DR. ITAMAR H BESSA UD. 635 - CILINDRO;3;
40000000066;DR. RENATO GONÇALVES UD. 635 - CILINDRO;3;
40000000067;DRA. ANA HELENA UD. 635 - CILINDRO;3;
40000000098;FALTA DESCRIÇÃO - CILINDRO;3;
40000000099;FALTA DESCRIÇÃO - CILINDRO;3;
40000000105;DR. MILITINO COSTA JR. UD 635 - CILINDRO;3;
40000000106;DR. ALBERTO G. NETO UD. 635 - CILINDRO;3;
40000000124;CLINICA SÃO CAMILO - 635 - CILINDRO;3;
40000000370;DRA CLAUDIA D BAUMGARTEN UD622 - CILINDRO;3;
40000000402;FALTA DESCRIÇÃO - CILINDRO;3;
40000000426;FALTA DESCRIÇÃO - CILINDRO;3;
40000000427;FALTA DESCRIÇÃO - CILINDRO;3;
40000000442;HOSPITAL FREI BRUNO- UD.613 - CILINDRO;3;
40000000611;FALTA DESCRIÇÃO - CILINDRO;3;
40000000625;FALTA DESCRIÇÃO - CILINDRO;3;
40000000627;FALTA DESCRIÇÃO - CILINDRO;3;
40000000642;FALTA DESCRIÇÃO - CILINDRO;3;
40000000999;FALTA DESCRIÇÃO - CILINDRO;3;
40000040047;HOSPITAL SAO LUCAS UD.627 - CILINDRO;3;
40000220008;NOSSA SRA PRAZERES UD220 - CILINDRO;3;
40000220033;HOS. BERMIRO SAGGIORA UD.220 - CILINDRO;3;
40000251004;CLIMAMA UD.25 - CILINDRO;3;
40000260008;BOTELHO OFTALMOCLÍNICA UD.26 - CILINDRO;3;
40000260009;CLIN.O.ROBERTO V HERTWIG UD.26 - CILINDRO;3;
40000260034;DR. GUILHERME LUCHI BOOS UD.26 - CILINDRO;3;
40000999999;Padrão - Intercâmbio Nacional - CILINDRO;3;
40001480014;CLIN.RADIOL.SAO MIGUEL UD.148 - CILINDRO;3;
40001480017;HOSP MUN DIONISIO CERQUEIRA - CILINDRO;3;
40002215003;HOSPITAL SANTO ANTONIO UD. 221 - CILINDRO;3;
40002273010;ANI RUI WERLANG UD. 227 - CILINDRO;3;
40022760003;FUND M A TRAB CAXAMBU DO SUL - CILINDRO;3;
50000000305;FALTA DESCRIÇÃO - CENTRAL;3;
50000000306;HOSP. APMI E N.S. APARECIDA - CENTRAL;3;
50000000321;FALTA DESCRIÇÃO - CENTRAL;3;
50000000332;FALTA DESCRIÇÃO - CENTRAL;3;
50000000336;FALTA DESCRIÇÃO - CENTRAL;3;
50000000401;FALTA DESCRIÇÃO - CENTRAL;3;
50000000425;FALTA DESCRIÇÃO - CENTRAL;3;
50000009999;TAB. DIA/TAXA CHU - CENTRAL;3;
50000300305;HOSP TROMBUDO CENTRAL - CENTRAL;3;
50000300309;HOSP DONA LISETTE UD.300 - CENTRAL;3;
50000999999;Padrão - Intercâmbio Nacional - CENTRAL;3;
50002213002;HOSP. N. SENHORA CONCEIÇÃO - CENTRAL;3;
50002214000;HOSP CARID SR BOM JESUS PASSOS - CENTRAL;3;
50002215001;HOSP. UNIMED TUBARÃO 3 - CENTRAL;3;
50003006008;SOC HOSP COMU ANNEGRET NEITZKE - CENTRAL;3;
20000000555;OO;2;
30000250554;MARIO SERGIO DE AZEREDO COUTIN - NENHUM;3;
30002650027;ANGIOKLINIK SERVIÇOS MÉDICOS L - NENHUM;3;
30002427846;LUCIANO ZUNINO - NENHUM;3;
30002428259;LUCIANO BRANDAO DE PROENCA BET - NENHUM;3;
30024203668;SEBASTIAO JOSE WESTPHAL - NENHUM;3;
30024204842;JOSE C MENEZES ROMEIRO - NENHUM;3;
30024206025;ODELMIR BILHALVA TEIXEIRA - NENHUM;3;
30024206134;SANDRO TADEU NOVELLETTO - NENHUM;3;
30024207915;JOSE VALSI DE VARGAS - NENHUM;3;
30024209212;JOSE HENRIQUE EING - NENHUM;3;
30024210916;EDERSON HENRIQUE ENGEL - NENHUM;3;
30024211579;FELIPE EING - NENHUM;3;
30024280205;RZ CLINICA MEDICA - NENHUM;3;
30003006011;IVAN R DELLANDREA - ALTO VALE - NENHUM;3;
30000251118;CLINICA MEDICA PALHOCA - 25 - NENHUM;3;
30000251119;CRISTHAL CENTER FILIAL - NENHUM;3;
30000265025;PATRICIA S THOMAZELLI - UD26 - NENHUM;3;
30000265026;ENDOCLIN - UD 26 - NENHUM;3;
30000251121;M&F CLINICA E DIAGNOSTICO - NENHUM;3;
30000270064;INST DE OLHOS JOINVILLE - NENHUM;3;
30000270065;HOSP CIRURG PLAST JLLE - NENHUM;3;
30000270066;CLINICA MEDIA HSIAO - 27 - NENHUM;3;
20000000068;68 - MEDICAMENTOS: PF + 20% ICMS 20%/ MATERIAIS SIMPRO PF - INTERCÂMBIO NACIONAL;2;
20000000070;70- MEDICAMENTOS: PF + 20% ICMS 18% E GENÉRICOS ICMS 12%/ MATERIAIS: SIMPRO PF - INTERCÂMBIO NACION;2;
30000020216;THAIS P SPOSITO LAB U627 - NENHUM;3;
30000020009;LABOMASS - 634 - NENHUM;3;
30000242036;FOCUS MEDINA DOS OLHOS - NENHUM;3;
30000006113;CLINICA MEDICA ELLOS - 26 - NENHUM;3;
30000300003;MORAIS DAL BO - UD 331 - NENHUM;3;
30000300091;PRIME DIAGNOSE - 25 - NENHUM;3;
30001015174;RAFAELA PEREIRA ELIAS - NENHUM;3;
30001018532;CARLA TOLEDO AFONSO - 198 - NENHUM;3;
30002270737;JOAO ARTHUR ETZ JUNIOR - 227 - NENHUM;3;
30002270739;CERV - 227 - NENHUM;3;
30002270740;CLIN DE OLHOS DR FERNANDO 227 - NENHUM;3;
30002270741;CLIN OLHOS DR ALEXANDRE 227 - NENHUM;3;
30002270743;CLIN DE OLHOS DR DELSO - 227 - NENHUM;3;
30002698225;CLIN RENAL - UD BLUMENAU - NENHUM;3;
30014815794;EDUART GRELLMANN - 148 - NENHUM;3;
30000051126;CLINICA DO APARELHO DIGESTIVO - NENHUM;3;
30080242331;GUSTAVO DE OLIVEIRA MOTA - NENHUM;3;
30080242611;GILBERTO LAURINO ALMEIDA - NENHUM;3;
30080242617;REGINA PEDRINI BRAGA - NENHUM;3;
30080242629;FRANGIO FERRARI - NENHUM;3;
30026451639;AGENCIA SAUDE VILA NOVA - 26 - NENHUM;3;
6270608;PREST EXCEÇÃO CLINICA - RESSONANCIA VD/CO (51057);1;
30014800172;LAB DE PAT CONCORDIA - 611 - NENHUM;3;
30000051131;IOT  - UD JARAGUA DO SUL - NENHUM;3;
30000300589;ECOMAX CDI LTDA - UD025 - NENHUM;3;
30027030065;ECOLAB - UD 27 - NENHUM;3;
20000000076;TABELA TESTE LPM;2;
40022090003;CLIN MED ANA CAROLINA - UD 220 - CILINDRO;3;
30000040075;HOSP. PERPETUO SOCORRO - 335 - NENHUM;3;
40000040072;HOSP. NOSSA S FATIMA -335 - CILINDRO;3;
40000040075;HOSP. PERPETUO SOCORRO - 335 - CILINDRO;3;
20000000100;01;2;
30060050780;CENTRO CL SOMBRIO - UD 198 - NENHUM;3;
30080242562;DANIELLA S. ARAUJO - UD 242 - NENHUM;3;
30000020998;BIOCLIN - UD 618 - NENHUM;3;
30022099762;CLIN RIM E HIPERTENÇÃO- UD 027 - NENHUM;3;
